auction_id,item_id,context,item_level,buyout,quantity,time_left
936098874,193502,13,28,29873900,1,VERY_LONG
936098905,193033,13,28,237508100,1,VERY_LONG
936098937,106441,,9,139576200,1,VERY_LONG
936098964,25007,22,9,23177000,1,VERY_LONG
936099003,35984,1,9,99576800,1,VERY_LONG
936099028,55618,22,9,32508500,1,VERY_LONG
936099057,121181,,9,245242700,1,VERY_LONG
936099087,106725,22,9,19144000,1,VERY_LONG
936099120,24933,1,9,23524100,1,VERY_LONG
936099185,106495,,9,324394300,1,VERY_LONG
936099229,24919,1,9,418082200,1,VERY_LONG
936099279,198991,,9,508000,1,VERY_LONG
936099318,199004,,9,13958900,1,VERY_LONG
936099353,36694,1,9,43930400,1,VERY_LONG
936099387,194043,13,28,11165000,1,VERY_LONG
936099421,177804,2,9,17262700,1,VERY_LONG
936099448,201937,13,28,2883800,1,VERY_LONG
936099478,36199,1,9,78656600,1,VERY_LONG
936099516,199005,,9,3122200,1,VERY_LONG
936099554,24813,1,9,302528100,1,VERY_LONG
936099634,106390,22,9,328000300,1,VERY_LONG
936099735,116462,1,9,85837300,1,VERY_LONG
936099780,36194,1,9,69102000,1,VERY_LONG
936099823,24714,1,9,16475000,1,VERY_LONG
936099869,24675,1,9,2348700,1,VERY_LONG
936099923,193541,13,28,2211900,1,VERY_LONG
936099961,24790,1,9,10554100,1,VERY_LONG
936099976,193500,13,28,1501000,1,VERY_LONG
936100006,193498,13,28,995000,1,VERY_LONG
936100032,193501,13,28,22181200,1,VERY_LONG
936100073,193501,13,28,22181200,1,VERY_LONG
936100117,193501,13,28,22181200,1,VERY_LONG
936100162,193501,13,28,41625000,1,VERY_LONG
936100192,193506,13,28,4480000,1,VERY_LONG
936100233,55520,22,9,5988900,1,VERY_LONG
936100276,35956,22,9,9430000,1,VERY_LONG
936100315,25907,1,28,1431390500,1,VERY_LONG
936100347,4731,1,9,34076500,1,VERY_LONG
936100389,24787,1,9,37199200,1,VERY_LONG
936100433,25320,1,9,2742600,1,VERY_LONG
936100463,36032,1,9,83006700,1,VERY_LONG
936100496,199035,,9,10762300,1,VERY_LONG
936100534,24600,1,9,40302400,1,VERY_LONG
936100582,25151,1,9,91107600,1,VERY_LONG
936100615,36676,1,9,15489800,1,VERY_LONG
936100643,199047,,9,8342100,1,VERY_LONG
936100679,176777,,9,75116200,1,VERY_LONG
936100704,199040,,9,35113600,1,VERY_LONG
936100745,36182,1,9,145088200,1,VERY_LONG
936100774,25080,1,9,32190400,1,VERY_LONG
936100810,36666,1,9,26502200,1,VERY_LONG
936100854,25100,1,9,2681332800,1,VERY_LONG
936100885,106542,,9,195158100,1,VERY_LONG
936100908,116524,,9,70887500,1,VERY_LONG
936100971,24944,1,9,165185700,1,VERY_LONG
936101006,191234,13,28,9975000,1,VERY_LONG
936101029,193507,13,28,19269800,1,VERY_LONG
936101088,193507,13,28,19269800,1,VERY_LONG
936101128,24839,22,9,15575300,1,VERY_LONG
936105471,4324,,28,750000,1,VERY_LONG
936105491,4324,,28,750000,1,VERY_LONG
936105507,4324,,28,750000,1,VERY_LONG
936105531,4324,,28,750000,1,VERY_LONG
936110271,203849,2,28,740000100,1,VERY_LONG
936110698,49286,15,28,22000000100,1,VERY_LONG
936111410,106534,,9,444485100,1,VERY_LONG
936111445,160158,,9,439710200,1,VERY_LONG
936111473,106563,,9,33810300,1,VERY_LONG
936111499,55308,22,9,79779400,1,VERY_LONG
936111558,31335,22,9,2434458100,1,VERY_LONG
936111585,193479,13,28,10001400,1,VERY_LONG
936111610,116464,,9,4136346400,1,VERY_LONG
936111647,191233,13,28,9990300,1,VERY_LONG
936111665,198994,,9,1003700,1,VERY_LONG
936111698,106510,,9,477951600,1,VERY_LONG
936111745,194877,13,28,9993100,1,VERY_LONG
936111780,24665,22,9,1367100,1,VERY_LONG
936111810,193515,13,28,6379400,1,VERY_LONG
936111848,24830,22,9,34039600,1,VERY_LONG
936111877,55583,22,9,4013400,1,VERY_LONG
936111916,194058,13,28,29979900,1,VERY_LONG
936111943,199035,,9,22578900,1,VERY_LONG
936111978,198715,13,28,8885000,1,VERY_LONG
936112012,24682,1,9,12439000,1,VERY_LONG
936112032,36660,1,9,41218400,1,VERY_LONG
936112069,24611,22,9,9767300,1,VERY_LONG
936112106,24895,1,9,6350800,1,VERY_LONG
936112165,24991,1,9,6529800,1,VERY_LONG
936112207,25300,1,9,24869000,1,VERY_LONG
936112276,55458,22,9,11718200,1,VERY_LONG
936112328,194893,13,28,10050000,1,VERY_LONG
936112361,194893,13,28,10050000,1,VERY_LONG
936112401,55607,22,9,8586700,1,VERY_LONG
936112530,81985,22,9,40977800,1,VERY_LONG
936112571,199027,,9,11243500,1,VERY_LONG
936112642,194056,13,28,10999900,1,VERY_LONG
936112680,55420,22,9,2743000,1,VERY_LONG
936112713,201940,13,28,1504900,1,VERY_LONG
936112744,55518,22,9,26185900,1,VERY_LONG
936112779,192996,13,28,3495000,1,VERY_LONG
936112820,192996,13,28,3495000,1,VERY_LONG
936112854,199046,,9,10400900,1,VERY_LONG
936112883,55436,22,9,2042400,1,VERY_LONG
936112913,55580,22,9,23147500,1,VERY_LONG
936112948,176992,1,9,528693100,1,VERY_LONG
936112982,116547,,9,92617300,1,VERY_LONG
936113022,194892,13,28,3490000,1,VERY_LONG
936113089,106511,,9,85148400,1,VERY_LONG
936113121,25166,22,9,14941500,1,VERY_LONG
936113161,24715,,9,95871400,1,VERY_LONG
936113195,201936,13,28,194800,1,VERY_LONG
936122125,201737,14,28,33804100,1,VERY_LONG
936122700,3678,,28,5000200,1,MEDIUM
936124086,201948,13,28,490000,1,VERY_LONG
936124953,201947,13,28,9990700,1,VERY_LONG
936125972,201943,13,28,3230000,1,VERY_LONG
936127094,201945,13,28,2500000,1,VERY_LONG
936128043,201949,13,28,10507200,1,VERY_LONG
936128845,201942,13,28,4450000,1,VERY_LONG
936129944,201946,13,28,974800,1,VERY_LONG
936129965,201946,13,28,974800,1,VERY_LONG
936129991,201946,13,28,974800,1,VERY_LONG
936130012,201946,13,28,974800,1,VERY_LONG
936130033,201946,13,28,974800,1,VERY_LONG
936130061,201946,13,28,974800,1,VERY_LONG
936130878,201941,13,28,190000,1,VERY_LONG
936130907,201941,13,28,190000,1,VERY_LONG
936131603,193612,13,28,2230000,1,VERY_LONG
936132415,193394,13,28,390000,1,VERY_LONG
936133075,201944,13,28,3950000,1,VERY_LONG
936133702,191235,13,28,2490000,1,VERY_LONG
936134253,193390,13,28,490000,1,VERY_LONG
936134841,193392,13,28,2980000,1,VERY_LONG
936135431,193615,13,28,1980000,1,VERY_LONG
936135444,193615,13,28,1980000,1,VERY_LONG
936136105,193612,13,28,2230000,1,VERY_LONG
936136421,201951,13,28,209700,1,VERY_LONG
936136595,201951,13,28,209700,1,VERY_LONG
936136686,193487,13,28,3900000,1,VERY_LONG
936136740,201951,13,28,209700,1,VERY_LONG
936137328,193485,13,28,1380000,1,VERY_LONG
936137347,193485,13,28,1380000,1,VERY_LONG
936137863,193480,13,28,980000,1,VERY_LONG
936137879,193480,13,28,980000,1,VERY_LONG
936137901,193480,13,28,980000,1,VERY_LONG
936138128,201938,13,28,300000,1,VERY_LONG
936138346,193393,13,28,489900,1,VERY_LONG
936138725,193388,13,28,430000,1,VERY_LONG
936139162,191242,13,28,1100000,1,VERY_LONG
936139530,193487,13,28,3900000,1,VERY_LONG
936139986,191237,13,28,1484700,1,VERY_LONG
936141103,198089,,,47500000,1,LONG
936141263,198086,,,67001100,1,LONG
936163171,198262,13,28,2999900,1,VERY_LONG
936163190,198262,13,28,2999900,1,VERY_LONG
936163213,198262,13,28,2999900,1,VERY_LONG
936163238,198262,13,28,2999900,1,VERY_LONG
936163262,198262,13,28,2999900,1,VERY_LONG
936163285,198262,13,28,2999900,1,VERY_LONG
936164121,194485,88,28,54045900,1,LONG
936164231,199228,,28,5009900,1,LONG
936164349,198225,13,28,13999900,1,VERY_LONG
936164449,191544,,,538775800,1,LONG
936164758,200102,,28,495000000,1,LONG
936164875,199035,,9,1805000,1,VERY_LONG
936165247,191589,,,350994400,1,LONG
936169822,201742,16,28,10000000,1,LONG
936169913,193877,8,28,100000000,1,LONG
936177609,12713,,28,30000,1,VERY_LONG
936178059,41784,,28,500100,1,VERY_LONG
936178277,21309,11,,94600,1,VERY_LONG
936178298,21309,11,,94600,1,VERY_LONG
936178328,21309,11,,94600,1,VERY_LONG
936178355,21309,11,,94600,1,VERY_LONG
936178566,24689,,9,504600,1,VERY_LONG
936178750,25026,,9,790000,1,VERY_LONG
936179157,82018,,,2501200,1,VERY_LONG
936180272,90767,6,9,60003000,1,VERY_LONG
936180733,110292,,,50400,1,VERY_LONG
936181408,16830,,28,250300,1,VERY_LONG
936181427,16830,,28,250300,1,VERY_LONG
936181835,16864,,28,990000,1,VERY_LONG
936181852,16864,,28,990000,1,VERY_LONG
936182016,82249,2,9,679000,1,VERY_LONG
936182594,82800,,,50000000,1,VERY_LONG
936182754,36288,,9,995100,1,VERY_LONG
936183096,13073,,9,509400,1,VERY_LONG
936183329,36175,,9,503800,1,VERY_LONG
936183475,36175,,9,503800,1,VERY_LONG
936183589,82800,,6,145000000,1,VERY_LONG
936183644,36288,,9,995100,1,VERY_LONG
936183890,36682,,9,997300,1,VERY_LONG
936184325,82800,,6,9000000,1,VERY_LONG
936184760,36061,,9,1005000,1,VERY_LONG
936185643,72004,6,28,1008200,1,VERY_LONG
936194408,55507,,9,1259000,1,VERY_LONG
936194754,55600,,9,2564600,1,VERY_LONG
936195146,55706,,9,3246300,1,VERY_LONG
936195834,55517,,9,3256600,1,VERY_LONG
936196545,55759,,9,219400,1,VERY_LONG
936197280,82089,1,9,28900,1,LONG
936198040,55345,,9,257800,1,VERY_LONG
936198701,7529,,9,1244900,1,VERY_LONG
936200291,10199,,9,753200,1,VERY_LONG
936200537,55454,,9,5002800,1,VERY_LONG
936202871,6600,,9,12700,1,VERY_LONG
936203211,9803,,9,22500,1,VERY_LONG
936203254,55633,,9,1251000,1,VERY_LONG
936203527,9810,,9,23900,1,VERY_LONG
936203555,55366,,9,757800,1,VERY_LONG
936203947,15178,,9,14561000,1,VERY_LONG
936205145,9970,,9,1005400,1,VERY_LONG
936205608,6605,,9,52800,1,VERY_LONG
936206105,9906,,9,22700,1,VERY_LONG
936206772,10200,,9,50000,1,VERY_LONG
936207636,15363,,9,2341800,1,VERY_LONG
936207993,14853,,9,1236500,1,VERY_LONG
936266440,82800,,6,7000000000,1,VERY_LONG
936277829,17062,14,28,499900,1,VERY_LONG
936278098,13948,14,28,499900,1,VERY_LONG
936278522,13494,1,28,499800,1,VERY_LONG
936278539,13494,1,28,499800,1,VERY_LONG
936278855,82800,,6,3200000,1,VERY_LONG
936278870,82800,,6,3200000,1,VERY_LONG
936279023,197973,11,28,48500000,1,VERY_LONG
936279262,15295,1,9,4998900,1,VERY_LONG
936279532,13146,1,9,3994200,1,VERY_LONG
936285428,82800,,6,49978000,1,VERY_LONG
936285687,82800,,6,58341400,1,VERY_LONG
936286806,82800,,6,19319000,1,VERY_LONG
936292658,169427,,9,50000000,1,VERY_LONG
936305185,199236,14,28,120000000,1,VERY_LONG
936305316,191587,,28,18727300,1,VERY_LONG
936305876,198089,,,47500000,1,LONG
936305906,198089,,,47500000,1,LONG
936306084,198087,,,50000000,1,LONG
936306112,198087,,,50000000,1,LONG
936306445,198088,,,51500000,1,LONG
936330714,186138,,9,1509300,1,VERY_LONG
936333431,192998,13,28,16250000,1,LONG
936333449,192998,13,28,16250000,1,LONG
936333497,192998,13,28,16250000,1,LONG
936334606,199239,,28,75000000,1,LONG
936339154,199239,8,28,75000000,1,LONG
936339250,191587,14,28,18727300,1,LONG
936339337,199236,,28,120000000,1,LONG
936339426,197968,8,28,159052700,1,LONG
936339610,197973,52,28,48500000,1,LONG
936348314,54068,15,,29999990100,1,VERY_LONG
936354943,173428,13,28,206500,1,VERY_LONG
936362129,151790,,28,1999900,1,VERY_LONG
936362786,172265,13,9,14992900,1,VERY_LONG
936362913,172258,13,9,14991400,1,VERY_LONG
936363104,186985,13,28,9999900,1,VERY_LONG
936363332,198715,13,28,8885000,1,LONG
936363863,193432,13,28,17500000,1,LONG
936363913,193436,13,28,29999700,1,LONG
936363942,193502,13,28,29873900,1,LONG
936364058,193605,13,28,29997300,1,LONG
936364112,193501,13,28,22181200,1,LONG
936364156,193506,13,28,4480000,1,LONG
936364206,193607,13,28,29991000,1,LONG
936364247,193503,13,28,29984100,1,LONG
936364274,193514,13,28,8945000,1,LONG
936364295,193507,13,28,19269800,1,LONG
936364340,193505,13,28,7471600,1,LONG
936364609,193444,13,28,29992900,1,LONG
936364751,193445,13,28,29992900,1,LONG
936364903,193430,13,28,29992900,1,LONG
936365031,193609,13,28,29996300,1,LONG
936365170,193431,13,28,29996500,1,LONG
936365317,193603,13,28,29992900,1,LONG
936365831,193035,13,28,9995000,1,LONG
936365922,191234,13,28,9985000,1,LONG
936366121,198225,13,28,13999900,1,LONG
936367012,201942,13,28,4450000,1,LONG
936367075,201950,13,28,12001100,1,LONG
936367176,201947,13,28,9990700,1,LONG
936367213,194893,13,28,10050000,1,LONG
936367263,200641,13,28,11116300,1,LONG
936367319,190484,13,28,9980000,1,LONG
936367371,193515,13,28,6379400,1,LONG
936367594,201949,13,28,10507200,1,LONG
936367731,189538,13,28,10000000,1,LONG
936368099,193032,13,28,14999900,1,LONG
936368197,192996,13,28,3495000,1,LONG
936368394,190487,13,28,19999900,1,LONG
936368956,193541,13,28,2211900,1,LONG
936371854,193440,13,28,29993900,1,LONG
936372043,193441,13,28,10070200,1,LONG
936372222,193446,13,28,29995100,1,LONG
936372452,193439,13,28,29992900,1,LONG
936379040,198115,,,247000000,1,LONG
936379061,198115,,,247000000,1,LONG
936392501,201946,13,28,974800,1,VERY_LONG
936392526,201946,13,28,974800,1,VERY_LONG
936392545,201946,13,28,974800,1,VERY_LONG
936392794,201941,13,28,190000,1,VERY_LONG
936392804,201941,13,28,190000,1,VERY_LONG
936393895,45094,5,28,100000000,1,VERY_LONG
936399421,82800,,6,64209600,1,VERY_LONG
936412236,21841,,,100000,1,VERY_LONG
936412253,21841,,,100000,1,VERY_LONG
936412281,21841,,,100000,1,VERY_LONG
936412305,21841,,,100000,1,VERY_LONG
936412325,21841,,,100000,1,VERY_LONG
936412352,21841,,,100000,1,VERY_LONG
936428527,161134,13,28,1473841100,1,LONG
936438273,201948,13,28,2000000,1,VERY_LONG
936440620,6663,,28,10005000,1,LONG
936440654,6663,,28,10005000,1,LONG
936440676,6663,,28,10005000,1,LONG
936440705,6663,,28,10005000,1,LONG
936451353,199035,,9,10755000,1,VERY_LONG
936456082,24761,1,9,2003900,1,VERY_LONG
936456583,24841,1,9,2003600,1,VERY_LONG
936457195,24576,1,9,2003400,1,VERY_LONG
936457700,24578,1,9,2006100,1,VERY_LONG
936458234,25355,1,9,2008800,1,VERY_LONG
936458643,25354,1,9,2008700,1,VERY_LONG
936461246,24840,1,9,5007300,1,VERY_LONG
936461732,24577,1,9,2006000,1,VERY_LONG
936462365,24171,1,28,5002600,1,VERY_LONG
936462698,201954,13,28,757000,1,VERY_LONG
936463255,25349,1,9,2000000,1,VERY_LONG
936463990,201953,13,28,2000000,1,VERY_LONG
936465740,25381,1,9,2009100,1,VERY_LONG
936465750,201394,,28,8000000,1,VERY_LONG
936467500,24580,1,9,2000700,1,VERY_LONG
936467522,24580,1,9,2000700,1,VERY_LONG
936468221,25362,1,9,2000000,1,VERY_LONG
936468237,25362,1,9,2000000,1,VERY_LONG
936468630,24735,1,9,2005900,1,VERY_LONG
936469122,24733,1,9,2002700,1,VERY_LONG
936469658,25339,1,9,2005800,1,VERY_LONG
936470311,25230,1,9,2009000,1,VERY_LONG
936470546,25377,1,9,1000200,1,VERY_LONG
936470557,25377,1,9,1000200,1,VERY_LONG
936471753,25120,1,9,3000000,1,VERY_LONG
936472878,25393,1,9,2002600,1,VERY_LONG
936473317,25077,1,9,2009400,1,VERY_LONG
936473783,25384,1,9,2009500,1,VERY_LONG
936474193,25365,1,9,2000000,1,VERY_LONG
936474374,25340,1,9,1704000,1,VERY_LONG
936474717,24748,1,9,2002700,1,VERY_LONG
936474970,25363,1,9,1543700,1,VERY_LONG
936475550,25350,1,9,2005800,1,VERY_LONG
936476061,25369,1,9,2001500,1,VERY_LONG
936476472,25383,1,9,2008900,1,VERY_LONG
936476800,25399,1,9,650000,1,VERY_LONG
936476812,25399,1,9,650000,1,VERY_LONG
936481586,82800,,6,150000000,1,VERY_LONG
936482669,82800,,6,12000000,1,VERY_LONG
936483024,82800,,6,14990000,1,VERY_LONG
936483287,82800,,6,145000000,1,VERY_LONG
936483965,82800,,6,112000000,1,VERY_LONG
936484264,82800,,6,149009800,1,VERY_LONG
936484958,82800,,6,160000000,1,VERY_LONG
936485013,2901,14,28,139100,1,LONG
936485192,6256,14,28,394100,1,LONG
936485292,82800,,6,158990000,1,VERY_LONG
936485522,82800,,6,13490000,1,VERY_LONG
936485697,82800,,6,50000000,1,VERY_LONG
936485709,192998,13,28,16250000,1,VERY_LONG
936485775,6325,14,28,1000100,1,LONG
936485904,6328,14,28,1000200,1,LONG
936486071,6270,14,28,5000000,1,LONG
936486353,82800,,6,10000000,1,VERY_LONG
936486371,82800,,6,2250000,1,VERY_LONG
936486393,82800,,6,2250000,1,VERY_LONG
936486420,82800,,6,2250000,1,VERY_LONG
936487322,199038,,9,8444600,1,VERY_LONG
936487361,82800,,6,69900000,1,VERY_LONG
936487596,82800,,6,13526000,1,VERY_LONG
936487649,198999,,9,3006000,1,VERY_LONG
936487710,25351,1,9,2004900,1,VERY_LONG
936487725,25351,1,9,2004900,1,VERY_LONG
936487746,25351,1,9,2004900,1,VERY_LONG
936488123,82800,,6,40006000,1,VERY_LONG
936488300,199013,,9,10000000,1,VERY_LONG
936488363,82800,,6,69900000,1,VERY_LONG
936488507,199019,,9,1940000,1,VERY_LONG
936488532,198715,13,28,2505000,1,LONG
936488551,198715,13,28,2505000,1,LONG
936488567,198715,13,28,2505000,1,LONG
936488688,55535,22,9,835100,1,VERY_LONG
936488847,55589,22,9,24500000,1,VERY_LONG
936488986,82800,,6,132000000,1,VERY_LONG
936489008,55760,22,9,2000000,1,VERY_LONG
936489643,82800,,6,92000000,1,VERY_LONG
936489950,82800,,6,15000100,1,VERY_LONG
936490204,82800,,6,15000100,1,VERY_LONG
936490416,82800,,6,179990000,1,VERY_LONG
936490617,82800,,6,99009800,1,VERY_LONG
936490787,82800,,6,2250000,1,VERY_LONG
936491487,82800,,6,1060006100,1,VERY_LONG
936491773,82800,,6,3000000,1,VERY_LONG
936492188,82800,,6,4005600,1,VERY_LONG
936492494,82800,,6,44341700,1,VERY_LONG
936493106,82800,,6,120000000,1,VERY_LONG
936493412,82800,,6,120000000,1,VERY_LONG
936493971,82800,,6,62008200,1,VERY_LONG
936494604,82800,,6,2250000,1,VERY_LONG
936494631,82800,,6,2250000,1,VERY_LONG
936494662,82800,,6,2250000,1,VERY_LONG
936494692,82800,,6,2250000,1,VERY_LONG
936494970,82800,,6,199009800,1,VERY_LONG
936495187,82800,,6,159000000,1,VERY_LONG
936495389,82800,,6,120000000,1,VERY_LONG
936495852,82800,,6,24006900,1,VERY_LONG
936496086,82800,,6,328880100,1,VERY_LONG
936496656,82800,,6,180009900,1,VERY_LONG
936497008,82800,,6,80000000,1,VERY_LONG
936497039,82800,,6,80000000,1,VERY_LONG
936497293,82800,,6,1490000,1,VERY_LONG
936497317,82800,,6,1490000,1,VERY_LONG
936497507,82800,,6,2750000,1,VERY_LONG
936497707,82800,,6,37647800,1,VERY_LONG
936498613,82800,,6,78007900,1,VERY_LONG
936498650,82800,,6,78007900,1,VERY_LONG
936498890,82800,,6,520000,1,VERY_LONG
936499212,82800,,6,120000000,1,VERY_LONG
936499430,82800,,6,16104600,1,VERY_LONG
936499686,82800,,6,120000000,1,VERY_LONG
936499887,82800,,6,80000000,1,VERY_LONG
936500210,82800,,6,9000000,1,VERY_LONG
936500466,82800,,6,156693400,1,VERY_LONG
936500669,82800,,6,166000000,1,VERY_LONG
936505357,7005,14,28,530100,1,LONG
936505787,5956,14,28,180600,1,LONG
936533303,193541,13,28,300000,1,VERY_LONG
936533348,193541,13,28,300000,1,VERY_LONG
936533929,191242,13,28,600000,1,VERY_LONG
936535106,153123,,,1000000,1,VERY_LONG
936549888,85663,14,28,2000100,1,LONG
936550734,20815,14,28,2500400,1,LONG
936551222,39505,14,28,3330300,1,LONG
936564378,6368,14,28,50200,1,LONG
936565364,6330,14,28,1200500,1,LONG
936586575,82800,,6,30000000,1,VERY_LONG
936586584,82800,,6,30000000,1,VERY_LONG
936586744,194269,45,28,1729075400,1,LONG
936586811,197979,11,28,185499700,1,LONG
936586893,197964,52,28,193603300,1,LONG
936590240,198115,,28,247000000,1,LONG
936596730,127868,14,28,1198890100,1,VERY_LONG
936597089,82800,,6,212343900,1,VERY_LONG
936597234,201445,,28,163273800,1,VERY_LONG
936600806,194018,,39,29980000,1,LONG
936600820,194018,,39,29980000,1,LONG
936600846,194018,,39,29980000,1,LONG
936600856,194018,,39,29980000,1,LONG
936600872,194018,,39,29980000,1,LONG
936600886,194018,,39,29980000,1,LONG
936600898,194018,,39,29980000,1,LONG
936600916,194018,,39,29980000,1,LONG
936600930,194018,,39,29980000,1,LONG
936618507,198903,14,28,2500000,1,VERY_LONG
936618846,191580,,28,500000,1,VERY_LONG
936636605,11167,,,9813700,1,VERY_LONG
936640207,198262,13,28,2999900,1,VERY_LONG
936640318,194125,13,28,3500000,1,VERY_LONG
936640447,198262,13,28,2999900,1,VERY_LONG
936644111,198234,13,28,1990000,1,VERY_LONG
936650709,15218,,9,6647500,1,VERY_LONG
936652137,15268,,9,1145500,1,LONG
936653341,25316,,9,1614500,1,LONG
936654751,24589,,9,1172500,1,LONG
936656254,161887,13,28,4013000,1,LONG
936661552,25119,,9,52795500,1,LONG
936662585,25307,,9,2241500,1,LONG
936664936,4566,,9,2453000,1,LONG
936665909,25175,,9,58224000,1,LONG
936667156,159493,,9,1094500,1,LONG
936668662,25671,,28,2841500,1,LONG
936670443,3205,,9,3724000,1,LONG
936671892,24867,,9,27441500,1,VERY_LONG
936673508,41354,,28,31705500,1,LONG
936685957,15296,,9,54993500,1,LONG
936689546,6552,,9,3314500,1,LONG
936690495,6558,,9,3035000,1,LONG
936692710,23489,,28,9132500,1,LONG
936694201,31272,,9,527406500,1,LONG
936695128,66983,,9,115923000,1,LONG
936696700,23490,,28,14882000,1,LONG
936699140,41348,,28,36048500,1,LONG
936705572,159474,,9,5000000,1,VERY_LONG
936705702,159522,,9,2000000,1,VERY_LONG
936705842,163927,11,28,9000000,1,VERY_LONG
936705966,164332,11,28,100000000,1,VERY_LONG
936706555,164334,11,28,2000000000,1,VERY_LONG
936706689,164341,11,28,15000000,1,VERY_LONG
936706823,164344,11,28,200000000,1,VERY_LONG
936707143,164362,11,28,60000000,1,VERY_LONG
936707320,169289,11,28,130000000,1,VERY_LONG
936707467,169290,11,28,30000000,1,VERY_LONG
936707601,179332,,9,15000000,1,VERY_LONG
936708179,31332,3,9,500000000,1,VERY_LONG
936708313,33428,22,9,300000,1,VERY_LONG
936708479,33431,6,9,100000,1,VERY_LONG
936708640,36511,5,9,50000000,1,VERY_LONG
936708813,36581,5,9,10000000,1,VERY_LONG
936708989,41168,,28,400000000,1,VERY_LONG
936709272,71362,3,9,4200000,1,VERY_LONG
936710238,118883,,9,25000000,1,VERY_LONG
936710368,128891,13,28,25000000,1,VERY_LONG
936710460,41508,,28,590000000,1,VERY_LONG
936710485,77530,,28,21929600,1,VERY_LONG
936710514,144400,5,9,800000000,1,VERY_LONG
936710569,87215,,,95802700,1,VERY_LONG
936710595,40768,,,99000000,1,VERY_LONG
936710627,87526,,28,90000000,1,VERY_LONG
936710647,159218,,9,10000000,1,VERY_LONG
936710655,87250,,28,1200000100,1,VERY_LONG
936710856,163936,54,28,50000000,1,VERY_LONG
936711297,164338,14,28,60000000,1,VERY_LONG
936711416,164366,11,28,300000000,1,VERY_LONG
936711549,164403,11,28,300000000,1,VERY_LONG
936711741,164405,11,28,34000000,1,VERY_LONG
936711876,164408,11,28,450000000,1,VERY_LONG
936712003,164413,11,28,20000000,1,VERY_LONG
936712148,164418,11,28,40000000,1,VERY_LONG
936712282,164423,11,28,10000000,1,VERY_LONG
936712401,164424,11,28,200000000,1,VERY_LONG
936712492,164427,11,28,50000000,1,VERY_LONG
936712614,164455,14,28,60000000,1,VERY_LONG
936712745,164457,11,28,300000000,1,VERY_LONG
936712885,164462,14,28,60000000,1,VERY_LONG
936712998,164463,14,28,5000000,1,VERY_LONG
936713106,164464,14,28,40000000,1,VERY_LONG
936713237,194481,11,28,330421600,1,LONG
936713250,164465,14,28,66000000,1,VERY_LONG
936713379,164527,31,28,50000000,1,VERY_LONG
936713535,166822,11,28,10000000,1,VERY_LONG
936713677,166837,14,28,800000000,1,VERY_LONG
936713793,176974,,9,80000000,1,VERY_LONG
936714404,188038,26,28,550000000,1,VERY_LONG
936714521,24690,3,9,800000,1,VERY_LONG
936714643,24801,3,9,12000000,1,VERY_LONG
936714728,33366,5,9,4000000,1,VERY_LONG
936714812,33385,6,9,3577900,1,VERY_LONG
936714922,33404,22,9,3000000,1,VERY_LONG
936715093,33407,22,9,6000000,1,VERY_LONG
936715314,33415,6,9,4000000,1,VERY_LONG
936715406,33435,6,9,2000000,1,VERY_LONG
936715591,36037,6,9,500000,1,VERY_LONG
936715723,36039,6,9,200000,1,VERY_LONG
936715826,36150,6,9,1000000,1,VERY_LONG
936715941,37781,6,9,7000000,1,VERY_LONG
936716084,37794,6,9,900000,1,VERY_LONG
936716307,45493,5,9,40000000,1,VERY_LONG
936716498,50450,5,9,10000000,1,VERY_LONG
936717056,50451,6,9,2000000,1,VERY_LONG
936717180,67119,,9,100000000,1,VERY_LONG
936717285,71365,3,9,330000000,1,VERY_LONG
936717396,81997,,9,3000000,1,VERY_LONG
936717527,86847,,28,9000000,1,VERY_LONG
936717658,87473,83,9,500000000,1,VERY_LONG
936718632,82800,,6,3000000,1,VERY_LONG
936718802,82800,,6,9000000,1,VERY_LONG
936718925,82800,,6,900000,1,VERY_LONG
936719136,82800,,6,10000000,1,VERY_LONG
936719257,82800,,,1800000,1,VERY_LONG
936719387,82800,,6,5000000,1,VERY_LONG
936719498,82800,,6,400000,1,VERY_LONG
936719639,82800,,,1000000,1,VERY_LONG
936720004,82800,,6,11000000,1,VERY_LONG
936720367,82800,,6,69000000,1,VERY_LONG
936720666,82800,,6,99000000,1,VERY_LONG
936720793,82800,,6,4000000,1,VERY_LONG
936720950,82800,,6,9000000,1,VERY_LONG
936721071,82800,,6,59000000,1,VERY_LONG
936721201,82800,,6,98000000,1,VERY_LONG
936721601,82800,,6,3000000,1,VERY_LONG
936721744,82800,,6,2750000,1,VERY_LONG
936721855,82800,,6,92000000,1,VERY_LONG
936722417,82800,,6,143000000,1,VERY_LONG
936722866,82800,,6,19000000,1,VERY_LONG
936722977,82800,,6,2500000,1,VERY_LONG
936723075,82800,,6,4000000,1,VERY_LONG
936723187,82800,,6,4000000,1,VERY_LONG
936723345,82800,,6,9000000,1,VERY_LONG
936723548,82800,,6,5000000,1,VERY_LONG
936723679,82800,,6,50000,1,VERY_LONG
936723833,82800,,6,149000000,1,VERY_LONG
936724250,82800,,6,37000000,1,VERY_LONG
936724429,82800,,6,10000000,1,VERY_LONG
936724863,82800,,6,50000000,1,VERY_LONG
936725086,82800,,6,9000000,1,VERY_LONG
936725368,82800,,6,22000000,1,VERY_LONG
936725775,82800,,6,440000000,1,VERY_LONG
936726400,82800,,6,100000000,1,VERY_LONG
